編號,答案,類近題目
1911,"📌 參考答案
B

📌 詳細解釋
只有當外在溶液的濃度高於細胞內的濃度時，溶質才會順濃度梯度擴散至細胞內。
Only when the concentration of the external solution is higher than that inside the cell will the solute diffuse into the cell down the concentration gradient.
因此，當外在溶液濃度達至 X 後，細胞才會開始吸收該溶質。
Therefore, the cell will only start absorbing the solute after the external solution concentration reaches X.
擴散作用是被動過程，擴散速率與濃度梯度成正比。
Diffusion is a passive process, and the rate of diffusion is directly proportional to the concentration gradient.
圖 B 正確顯示了超過濃度 X 後，初始吸收速率隨外在溶液濃度呈直線上升。
Graph B correctly shows that beyond concentration X, the initial absorption rate increases linearly with the external solution concentration.
📌 考試提醒
擴散速率的快慢直接取決於兩地之間的濃度差異。
The rate of diffusion depends directly on the concentration difference between the two regions.
常見錯誤：將溶質擴散的濃度平衡點與水勢的等滲狀態混為一談，或誤選曲線圖。
Common trap：Confusing the concentration equilibrium point for solute diffusion with the isotonic state for water potential, or mistakenly choosing the curved graphs.",
1912,"📌 參考答案
D

📌 詳細解釋
卵子和精子都是經過減數分裂產生的配子，兩者都帶有 22 條常染色體和 1 條性染色體。
Both the ovum and sperm are gametes produced through meiosis, and both carry 22 autosomes and 1 sex chromosome.
因此，兩者染色體的數目完全相同。
Therefore, both have the exact same number of chromosomes.
卵子遠比精子大，因此細胞質的量亦遠比精子多。
The ovum is much larger than the sperm, so the amount of cytoplasm is also much greater than that of the sperm.
卵子的食物貯備會用於胚胎的早期發育，而精子的食物貯備極少，僅為精子的運動提供能量。
The food reserves of the ovum are used for early embryonic development, whereas the sperm has very few food reserves, only providing energy for motility.
📌 考試提醒
卵子是人體最大的細胞，高度特化以儲存大量細胞質及養分供受精後發育；而精子則高度精簡以利游動。
The ovum is the largest cell in the human body, highly specialized to store a large amount of cytoplasm and nutrients for post-fertilization development; whereas the sperm is highly streamlined for swimming.
常見錯誤：誤以為男女性配子的大小相若，忽略了卵子為了孕育胚胎而保留了絕大部分的細胞質。
Common trap：Assuming that male and female gametes are similar in size, ignoring that the ovum retains the vast majority of the cytoplasm to nourish the embryo.",
1913,"📌 參考答案
D

📌 詳細解釋
五邊形代表與含氮鹼基結合的五碳糖，圓形代表連接五碳糖的磷酸鹽，因此 X 是糖，W 是磷酸鹽。
The pentagon represents the 5-carbon sugar bound to the nitrogenous base, and the circle represents the phosphate connecting the sugars, so X is sugar and W is phosphate.
從圖可見，Y 和 Z 分別位於兩對不同的鹼基對上，它們不能是互相配對的互補鹼基。
From the figure, Y and Z are located on two different base pairs; they cannot be complementary bases pairing with each other.
若 Y 是腺嘌呤，與它配對的鹼基必須是胸腺嘧啶，則 Z 必須是另一對鹼基對中的胞嘧啶或鳥嘌呤。
If Y is adenine, its pairing base must be thymine, so Z must be cytosine or guanine from the other base pair.
因此，選項 D（Z 為鳥嘌呤）最有可能分辨出各分子。
Therefore, Option D (Z being guanine) is the most likely combination to identify each molecule.
📌 考試提醒
DNA 雙螺旋結構中，腺嘌呤必定與胸腺嘧啶配對，胞嘧啶必定與鳥嘌呤配對。
In the DNA double helix structure, adenine always pairs with thymine, and cytosine always pairs with guanine.
常見錯誤：錯誤以為圖中位於同側的鹼基（Y 和 Z）是同一對互補鹼基。
Common trap：Mistakenly assuming that bases on the same side (Y and Z) in the diagram form a complementary base pair.",
1914,"✅ 參考答案：D（(1)、(2) 和 (3) 均可出現）

🧠詳細解釋：
1️⃣ 色盲與血型的基因位點不同，可分開考慮。
Color blindness and blood group are controlled by different genes on separate chromosomes, so they are inherited independently.

2️⃣ 色盲為 X 連鎖隱性遺傳。
Color blindness is an X-linked recessive trait.

父親是紅綠色盲 ⇒ 基因型 XᶜY。
The father is color blind ⇒ genotype XᶜY.

母親視力正常 ⇒ 基因型可能是 XᴺXᴺ 或 XᴺXᶜ (帶隱性基因的攜帶者)。
The mother has normal vision ⇒ genotype can be XᴺXᴺ or XᴺXᶜ (carrier).

3️⃣ 血型的遺傳（ABO 系統）：
The blood group (ABO system):

父親血型 A ＝ 基因型 IᴬIᴬ 或 Iᴬi。
Father (type A) = genotype IᴬIᴬ or Iᴬi.

母親血型 B ＝ 基因型 IᴮIᴮ 或 Iᴮi。
Mother (type B) = genotype IᴮIᴮ or Iᴮi.

因此子女可能的血型為： A、B、AB 或 O。
Hence children could have blood types A, B, AB, or O.

4️⃣ 綜合分析：

子女性別	色盲基因組合	是否色盲	           血型可能
女兒	         XᴺXᶜ（若母攜帶）	可能色盲或正常	A / B / AB / O
兒子	            XᴺY 或 XᶜY	            正常或色盲    	A / B / AB / O
✔ (1) 具正常視力和血型 O 的女孩 → 可能（若父母各帶 i ）。
→ Possible if both parents carry i allele.

✔ (2) 具紅綠色盲和血型 O 的女孩 → 可能（若母為攜帶者 XᴺXᶜ 且父色盲 XᶜY ）。
→ Possible if the mother is carrier (XᴺXᶜ) and father XᶜY.

✔ (3) 具紅綠色盲和血型 AB 的男孩 → 可能（母 XᴺXᶜ ＋ 父 XᶜY ，母 IᴮIᴮ ＋ 父 IᴬIᴬ ）。
→ Possible if the mother carries Xᶜ and IᴮIᴮ, father XᶜY and IᴬIᴬ.

🧠考試提醒：
✅ 若題目同時出現 「性聯遺傳 ＋ 常染色體遺傳」，要分兩部分分析再組合結果。
When both sex-linked and autosomal inheritance appear, analyze each separately then combine results.

⚠️ 記住：

男孩的 X 染色體來自母親。
女孩的一條 X 來自父，一條 X 來自母。
Hence, male X chromosome → from mother; female X chromosomes → one from each parent.",
1915,"✅ A — 只有 (1) 

📘詳細解釋 Detailed Explanation
(1) 正確。紅血球沒有細胞核，因而無法進行轉錄與翻譯，不能合成酶或蛋白質作修補之用。
(1) Correct. Human red blood cells lack a nucleus; therefore, they cannot perform transcription or translation and cannot synthesize enzymes or proteins for repair.

此外，失去細胞核能騰出更多空間以容納血紅蛋白，用以攜帶氧氣。
Moreover, losing the nucleus provides more space to store hemoglobin for oxygen transport.

(2) 錯誤。血紅蛋白不會「耗盡」。
(2) Incorrect. Hemoglobin itself does not get “used up.”

氧氣在肺部與血紅蛋白結合形成氧合血紅蛋白，運送至組織時再釋放氧氣，血紅蛋白可重複使用。
Oxygen binds with hemoglobin in the lungs to form oxyhemoglobin and releases O₂ in tissues; thus, hemoglobin remains reusable.

紅血球只有在被脾臟破壞或壽命（約120天）結束時，血紅蛋白才會被分解。
Hemoglobin is broken down only when red blood cells are destroyed (after about 120 days).

(3) 錯誤。紅血球沒有線粒體，但仍可經由**無氧呼吸（糖酵解）**產生 ATP，提供能量維持細胞功能。
(3) Incorrect. Red blood cells lack mitochondria, but they can still produce ATP through anaerobic respiration (glycolysis) to maintain essential cell activities.

因此，說「沒有能量供應」是不正確的。
Therefore, it is incorrect to say they have no energy supply.

🧠考試提醒 Exam Tips
❤️ 紅血球的特化特徵 (Adaptations of RBCs):

無細胞核 → 提供更多容積載氧。
No nucleus → more space for oxygen transport.
無線粒體 → 防止自身消耗輸送的氧氣。
No mitochondria → prevents consuming the oxygen they carry.
雙凹圓盤形 → 增大表面積，有利氣體交換。
Biconcave shape → increases surface area for gas exchange.
⚠️ 常見錯誤：
以為紅血球不能獲得能量或血紅蛋白會用完。
Common mistake: assuming RBCs cannot generate energy or that hemoglobin gets “used up.”",
1916,"📌 參考答案
D

📌 詳細解釋
視桿細胞主要負責光線不足時的視覺，而視錐細胞則負責彩色視覺及強光下的視覺。
Rod cells are primarily responsible for vision in dim light, while cone cells are responsible for colour vision and vision in bright light.
視網膜外周的視桿細胞分佈密度遠高於視錐細胞。
The density of rod cells at the peripheral retina is much higher than that of cone cells.
在光線暗淡的房間內，若垃圾桶的影像落在視桿細胞較多的視網膜外周，志德能看見得更清楚。
In a dimly lit room, if the image of the trash bin falls on the peripheral retina where rod cells are more abundant, Chi-tak can see it more clearly.
黃點雖然負責最清晰的視覺，但它主要由視錐細胞組成，在弱光環境下無法有效運作。
Although the yellow spot is responsible for the sharpest vision, it mainly consists of cone cells and cannot function effectively in dim light.
📌 考試提醒
視網膜上的黃點含有最高密度的視錐細胞，而外周則佈滿負責暗視覺的視桿細胞。
The yellow spot on the retina contains the highest density of cone cells, while the periphery is packed with rod cells responsible for scotopic vision.
常見錯誤：誤以為黃點在任何光線條件下都能提供最清晰的影像，忽略了感光細胞種類的作用。
Common trap：Mistakenly believing that the yellow spot provides the clearest image under all lighting conditions, ignoring the roles of different photoreceptor cells.",
1917,"📘 參考答案 Answer
✅ C — 角膜 (Cornea)

🧠 詳細解釋 Detailed Explanation

角膜是眼球前方透明的結構，直接暴露在空氣中。
The cornea is the transparent front part of the eye that is directly exposed to the air.

氧氣會直接從空氣中擴散進入角膜，以供其細胞進行新陳代謝。
Oxygen diffuses directly from the air into the cornea to support its metabolic activities.

當長時間配戴隱形眼鏡時，鏡片覆蓋角膜表面，
When contact lenses are worn for a long time, they cover the corneal surface,

會阻礙氧氣的擴散，導致角膜缺氧，影響其健康與透明度。
reducing oxygen diffusion, leading to corneal hypoxia, which can affect its health and transparency.

相對地：
In contrast:

虹膜、晶體與視網膜都不直接接觸空氣，
The iris, lens, and retina are not directly exposed to air;

它們的氧氣主要來自房水或血液循環供應，
Their oxygen supply comes mainly from the aqueous humour or blood circulation,

因此不會受到隱形眼鏡阻礙空氣的顯著影響。
so they are less affected by the obstruction of air caused by contact lenses.

🔍 考試提醒

結構 / Structure：角膜 / Cornea
氧氣來源 / Oxygen Source：空氣與房水 / Air + Aqueous humour
是否直接接觸空氣 / Direct Air Contact?：✅ 是 / Yes
受隱形眼鏡影響 / Affected by Contact Lenses?：✅ 會受阻 / Yes
說明 / Explanation：主要依賴空氣氧氣擴散 / Relies on oxygen diffusion from air

結構 / Structure：虹膜 / Iris
氧氣來源 / Oxygen Source：房水 / Aqueous humour
是否直接接觸空氣 / Direct Air Contact?：❌ 否 / No
受隱形眼鏡影響 / Affected by Contact Lenses?：❌ 不受明顯影響 / Minimal effect
說明 / Explanation：位於角膜下方 / Located behind the cornea

結構 / Structure：晶狀體 / Lens
氧氣來源 / Oxygen Source：房水 / Aqueous humour
是否直接接觸空氣 / Direct Air Contact?：❌ 否 / No
受隱形眼鏡影響 / Affected by Contact Lenses?：❌ 不受明顯影響 / Minimal effect
說明 / Explanation：無血管結構，由房水供養 / Avascular, nourished by aqueous humour

結構 / Structure：視網膜 / Retina
氧氣來源 / Oxygen Source：血液循環 / Blood supply
是否直接接觸空氣 / Direct Air Contact?：❌ 否 / No
受隱形眼鏡影響 / Affected by Contact Lenses?：❌ 不受明顯影響 / Minimal effect
說明 / Explanation：富含血管，氧氣充足 / Rich in blood vessels, ample oxygen supply
",
1918,"✅ 參考答案 

答案：A. 胰臟（Pancreas）


💡 詳細解釋 / Detailed Explanation

胰臟既是內分泌腺，也是一種外分泌腺。
The pancreas functions both as an endocrine gland and as an exocrine gland.

作為 內分泌腺，它的胰島分泌胰島素與胰高血糖素至血液中，幫助調控血糖濃度。
As an endocrine gland, its islets (Islets of Langerhans) secrete insulin and glucagon into the bloodstream to regulate blood glucose levels.

作為 外分泌腺，它分泌胰液，內含消化酶，經由胰管釋放至十二指腸以消化食物。
As an exocrine gland, it secretes pancreatic juice containing digestive enzymes, released into the duodenum through the pancreatic duct.

比較其他選項：
Comparison with other options:

B. 垂體（Pituitary gland） ─ 僅有內分泌功能，能分泌多種激素（例如生長激素、促甲狀腺激素），但沒有外分泌管。
B. Pituitary gland ─ Has only endocrine functions; secretes various hormones (e.g., growth hormone, thyroid-stimulating hormone) but has no exocrine duct.

C. 食道（Esophagus） ─ 不是內分泌器官，但其腺體可分泌黏液以協助食物滑動。
C. Esophagus ─ Not an endocrine organ; only secretes mucus to lubricate food passage.

D. 腎上腺（Adrenal gland） ─ 純為內分泌腺，分泌腎上腺素與皮質醇，但沒有外分泌管。
D. Adrenal gland ─ Pure endocrine gland; secretes adrenaline and cortisol, with no exocrine duct.

⚠️ 考試提醒 / Exam Tips

1️⃣ 記住「內分泌」指的是分泌物直接進入血液（無導管），而「外分泌」指的是分泌物經導管輸出至體外或器官腔內。
Remember: Endocrine secretions go directly into the bloodstream (no ducts), while exocrine secretions use ducts to exit to a surface or cavity.

2️⃣ 題目若問「同時具內外分泌功能」的器官，首選 胰臟（Pancreas）。
If a question asks for an organ with both endocrine and exocrine functions, Pancreas is always the correct choice.

3️⃣ 類似考點常出現在 內分泌系統與消化系統交叉題。
This concept often appears in questions combining the endocrine and digestive systems.

4️⃣ 記憶法：
「胰臟一器兩用，控糖兼助消化。」
Mnemonic: “One pancreas, two roles — controls sugar and aids digestion.”",
1919,"✅ 參考答案 / Suggested Answer
答案：D. 關節 A → 球窩關節（Ball-and-socket joint）關節 B → 鉸鏈關節（Hinge joint）

💡 詳細解釋 / Detailed Explanation
關節 A 位於髖部（hip joint），是 球窩關節。
Joint A is located at the hip, which is a ball-and-socket joint.

球窩關節允許三個方向的運動：前後、左右，以及旋轉。
A ball-and-socket joint allows movement in three directions: forward and backward, side to side, and rotational.

因此，大腿可向多個方向活動，例如屈曲、伸展、外旋、內旋。
Thus, the thigh can move in multiple directions, such as flexion, extension, abduction, adduction, and rotation.

關節 B 位於膝部（knee joint），是 鉸鏈關節。
Joint B is located at the knee, which is a hinge joint.

鉸鏈關節只允許在一個平面上運動，例如屈曲與伸展。
A hinge joint allows movement mainly in one plane, such as bending (flexion) and straightening (extension).

因此，膝關節不能旋轉或側移，只能前後運動。
Therefore, the knee joint cannot rotate or move laterally; it only moves forward and backward.

⚠️ 考試提醒 / Exam Tips

1️⃣ 球窩關節例子：肩關節、髖關節。
Ball-and-socket joint examples: shoulder joint, hip joint.

2️⃣ 鉸鏈關節例子：膝關節、手肘關節。
Hinge joint examples: knee joint, elbow joint.

3️⃣ 記憶法：
「球窩萬向動，鉸鏈單方向。」
Mnemonic: “Ball-and-socket moves freely, hinge moves in one plane only.”

4️⃣ 若題目提及「三個空間軸」或「多方向活動」→ 選 球窩關節。
If the question mentions “movement in three planes” or “multi-directional,” choose ball-and-socket joint.

5️⃣ 若題目提及「只在一平面活動」→ 選 鉸鏈關節。
If it mentions “movement in one plane only,” choose hinge joint.

✅ 總結 / Summary
關節 A 為髖關節（球窩關節），關節 B 為膝關節（鉸鏈關節）。
Joint A is the hip joint (ball-and-socket); Joint B is the knee joint (hinge joint).",
1920,"✅ 參考答案 / Suggested Answer

答案：B. X 收縮contracts，Y 鬆弛relaxes

💡 詳細解釋 / Detailed Explanation
肌肉 X 是腿部的伸肌（extensor muscle），主要用於伸直膝部。
Muscle X is the extensor muscle of the leg, which extends the knee.

當伸肌收縮時，腿部會變直。
When the extensor contracts, the leg straightens.

肌肉 Y 是腳部的屈肌（flexor muscle），收縮時會令腳掌向下彎（足底屈曲）。
Muscle Y is the flexor muscle of the lower leg; when it contracts, the foot bends downward (plantar flexion).

在圖 II 所示的瑜伽姿勢中，女子的雙腿伸直、腳掌伸展。
In Figure II, the woman’s legs are straight and feet are pointed.

這代表伸肌（X）必須收縮以維持腿部挺直；
This means muscle X must contract to keep the legs straight;

而屈肌（Y）則需放鬆以免造成膝部或踝部的彎曲。
Whereas the flexor (Y) must relax to prevent the legs or feet from bending.

⚠️ 考試提醒 / Exam Tips
1️⃣ 拮抗肌（antagonistic muscles）：運動時一組肌肉收縮，另一組必放鬆。
Antagonistic muscles: one contracts while the opposite relaxes.

2️⃣ 伸直動作 → 伸肌收縮，屈肌鬆弛。
Extension movement → extensor contracts, flexor relaxes.

3️⃣ 彎曲動作 → 屈肌收縮，伸肌鬆弛。
Flexion movement → flexor contracts, extensor relaxes.

4️⃣ 記憶法：
「伸直腿要伸肌緊，彎曲腿要屈肌勤。」
Mnemonic: “To extend, tighten the extensor; to bend, tighten the flexor.”",
